target,model_label,prompt_mode,selection_rule,selected_spec,replicate,coefficient,value
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,342,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,343,intercept,1.8551596195888307e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,344,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,345,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,346,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,347,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,348,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,349,intercept,5.643317179600157e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,350,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,351,intercept,5.6830585700100866e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,352,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,353,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,354,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,355,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,356,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,357,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,358,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,359,intercept,1.8175552867886028e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,360,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,361,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,362,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,363,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,364,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,365,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,366,intercept,1.868042583037618e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,367,intercept,8.585045496131753e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,368,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,369,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,370,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,371,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,372,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,373,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,374,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,375,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,376,intercept,6.5838700428669e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,377,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,378,intercept,1.1780935905577591e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,379,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,380,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,381,intercept,8.646366811666175e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,382,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,383,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,384,intercept,9.149597621784908e-09
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,385,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,386,intercept,1.0643808317925843e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,387,intercept,1.842453133882645e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,388,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,389,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,390,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,391,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,392,intercept,6.630234998345152e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,393,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,394,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,395,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,396,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,397,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,398,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,399,intercept,3.762211453066831e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,400,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,401,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,402,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,403,intercept,2.782739429383256e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,404,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,405,intercept,3.762211453066831e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,406,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,407,intercept,7.685659388147457e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,408,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,409,intercept,8.646366811666175e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,410,intercept,6.630234998345154e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,411,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,412,intercept,8.708570441939841e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,413,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,414,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,415,intercept,6.677257608102146e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,416,intercept,4.7027643163337206e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,417,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,418,intercept,7.740951503946255e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,419,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,420,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,421,intercept,9.746306248256305e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,422,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,423,intercept,8.646366811666175e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,424,intercept,1.8551596195888303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,425,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,426,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,427,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,428,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,429,intercept,5.6830585700100866e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,430,intercept,9.607074235185185e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,431,intercept,9.149597621784908e-09
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,432,intercept,4.670106457594303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,433,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,434,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,435,intercept,2.7448792865354743e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,436,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,437,intercept,9.607074235185185e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,438,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,439,intercept,4.637899048972325e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,440,intercept,7.577411426680302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,441,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,442,intercept,3.762211453066831e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,443,intercept,7.685659388147458e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,444,intercept,4.70276431633372e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,445,intercept,7.685659388147458e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,446,intercept,9.607074235185185e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,447,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,448,intercept,7.63115155211687e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,449,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,450,intercept,9.607074235185185e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,451,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,452,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,453,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,454,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,455,intercept,8.70857044193984e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,456,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,457,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,458,intercept,9.746306248256305e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,459,intercept,6.583870042866902e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,460,intercept,3.7360851660753026e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,461,intercept,4.637899048972324e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,462,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,463,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,464,intercept,4.670106457594303e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,465,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,466,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,467,intercept,6.583870042866901e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,468,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,469,intercept,5.6830585700100866e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,470,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,471,intercept,6.583870042866902e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,472,intercept,5.683058570010088e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,473,intercept,5.6830585700100866e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,474,intercept,6.630234998345152e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,475,intercept,6.677257608102145e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,476,intercept,6.5838700428669e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,477,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,478,intercept,3.684906267765351e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,479,intercept,2.7636797008239767e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,480,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,481,intercept,6.630234998345151e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,482,intercept,5.604127749112868e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,483,intercept,3.710319239177724e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,484,intercept,4.735882141675337e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,485,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,486,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,487,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,488,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,489,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,490,intercept,4.670106457594302e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,491,intercept,9.676189409701161e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,492,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,493,intercept,3.762211453066831e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,494,intercept,8.585045496131754e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,495,intercept,5.6433171796001586e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,496,intercept,7.740951503946255e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,497,intercept,1.505585779210841e-07
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,498,intercept,5.604127749112869e-08
absolute_error,Qwen3-8B,enumeration,best,constant__sqrt__huber__0.01,499,intercept,2.7636797008239774e-08
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,0,intercept,3.570154447616155
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,1,intercept,3.570154447616155
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,2,intercept,4.866687784422069
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,3,intercept,3.3467217851584095
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,4,intercept,3.853225196035667
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,5,intercept,3.853225196035667
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,6,intercept,3.853225196035667
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,7,intercept,3.570154447616155
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,8,intercept,3.853225196035667
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,9,intercept,3.853225196035667
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,10,intercept,3.570154447616155
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,11,intercept,3.570154447616155
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,12,intercept,4.241524080660817
exact,Qwen3-8B,native_thinking,one_se,constant__identity__logistic__0.3,13,intercept,3.570154447616155
